29482,01/01/2014 12:50,19,1039,01/01/2014 9:15,,NULL,in,NULL,NULL,NULL,NULL,NULL,NULL,0
29483,01/01/2014 12:50,19,1601,01/01/2014 9:16,,NULL,in,NULL,NULL,NULL,NULL,NULL,NULL,0
29484,01/01/2014 12:50,19,408,01/01/2014 9:16,,NULL,in,NULL,NULL,NULL,NULL,NULL,NULL,0
29485,01/01/2014 12:50,19,1019,01/01/2014 9:16,,NULL,in,NULL,NULL,NULL,NULL,NULL,NULL,0
29486,01/01/2014 12:50,19,405,01/01/2014 9:16,,NULL,in,NULL,NULL,NULL,NULL,NULL,NULL,0
29487,01/01/2014 12:50,19,414,01/01/2014 9:16,,NULL,in,NULL,NULL,NULL,NULL,NULL,NULL,0
29488,01/01/2014 12:50,19,404,01/01/2014 9:16,,NULL,in,NULL,NULL,NULL,NULL,NULL,NULL,0
29489,01/01/2014 12:50,19,1042,01/01/2014 9:16,,NULL,in,NULL,NULL,NULL,NULL,NULL,NULL,0
29490,01/01/2014 12:50,19,1056,01/01/2014 9:16,,NULL,in,NULL,NULL,NULL,NULL,NULL,NULL,0
29491,01/01/2014 12:50,19,504,01/01/2014 9:16,,NULL,in,NULL,NULL,NULL,NULL,NULL,NULL,0
29492,01/01/2014 12:50,19,503,01/01/2014 9:16,,NULL,in,NULL,NULL,NULL,NULL,NULL,NULL,0
29493,01/01/2014 12:50,19,15,01/01/2014 9:16,,NULL,in,NULL,NULL,NULL,NULL,NULL,NULL,0
29494,01/01/2014 12:50,19,1021,01/01/2014 9:16,,NULL,in,NULL,NULL,NULL,NULL,NULL,NULL,0
29495,01/01/2014 12:50,19,410,01/01/2014 9:17,,NULL,in,NULL,NULL,NULL,NULL,NULL,NULL,0
29496,01/01/2014 12:50,19,112,01/01/2014 9:17,,NULL,in,NULL,NULL,NULL,NULL,NULL,NULL,0
29497,01/01/2014 12:50,19,1026,01/01/2014 9:17,,NULL,in,NULL,NULL,NULL,NULL,NULL,NULL,0
29498,01/01/2014 12:50,19,1602,01/01/2014 9:17,,NULL,in,NULL,NULL,NULL,NULL,NULL,NULL,0
29499,01/01/2014 12:50,19,312,01/01/2014 9:18,,NULL,in,NULL,NULL,NULL,NULL,NULL,NULL,0
29500,01/01/2014 12:50,19,1608,01/01/2014 9:18,,NULL,in,NULL,NULL,NULL,NULL,NULL,NULL,0
29501,01/01/2014 12:50,19,1055,01/01/2014 9:19,,NULL,in,NULL,NULL,NULL,NULL,NULL,NULL,0
29502,01/01/2014 12:50,19,310,01/01/2014 9:19,,NULL,in,NULL,NULL,NULL,NULL,NULL,NULL,0
29503,01/01/2014 12:50,19,1002,01/01/2014 9:19,,NULL,in,NULL,NULL,NULL,NULL,NULL,NULL,0
29504,01/01/2014 12:50,19,1308,01/01/2014 9:19,,NULL,in,NULL,NULL,NULL,NULL,NULL,NULL,0
29505,01/01/2014 12:50,19,1609,01/01/2014 9:19,,NULL,in,NULL,NULL,NULL,NULL,NULL,NULL,0
29506,01/01/2014 12:50,19,1504,01/01/2014 9:20,,NULL,in,NULL,NULL,NULL,NULL,NULL,NULL,0
29507,01/01/2014 12:50,19,1028,01/01/2014 9:20,,NULL,in,NULL,NULL,NULL,NULL,NULL,NULL,0
29508,01/01/2014 12:50,19,19,01/01/2014 9:20,,NULL,in,NULL,NULL,NULL,NULL,NULL,NULL,0
29509,01/01/2014 12:50,19,1017,01/01/2014 9:20,,NULL,in,NULL,NULL,NULL,NULL,NULL,NULL,0
29510,01/01/2014 12:50,19,212,01/01/2014 9:21,,NULL,in,NULL,NULL,NULL,NULL,NULL,NULL,0
29511,01/01/2014 12:50,19,1023,01/01/2014 9:21,,NULL,in,NULL,NULL,NULL,NULL,NULL,NULL,0
29512,01/01/2014 12:50,19,1027,01/01/2014 9:21,,NULL,in,NULL,NULL,NULL,NULL,NULL,NULL,0
29513,01/01/2014 12:50,19,420,01/01/2014 9:22,,NULL,in,NULL,NULL,NULL,NULL,NULL,NULL,0
29514,01/01/2014 12:50,19,1049,01/01/2014 9:22,,NULL,in,NULL,NULL,NULL,NULL,NULL,NULL,0
29515,01/01/2014 12:50,19,1402,01/01/2014 9:22,,NULL,in,NULL,NULL,NULL,NULL,NULL,NULL,0
29516,01/01/2014 12:50,19,14,01/01/2014 9:22,,NULL,in,NULL,NULL,NULL,NULL,NULL,NULL,0
29517,01/01/2014 12:50,19,1401,01/01/2014 9:22,,NULL,in,NULL,NULL,NULL,NULL,NULL,NULL,0
29518,01/01/2014 12:50,19,1005,01/01/2014 9:24,,NULL,in,NULL,NULL,NULL,NULL,NULL,NULL,0
29519,01/01/2014 12:50,19,105,01/01/2014 9:24,,NULL,in,NULL,NULL,NULL,NULL,NULL,NULL,0
29520,01/01/2014 12:50,19,1407,01/01/2014 9:24,,NULL,in,NULL,NULL,NULL,NULL,NULL,NULL,0
29521,01/01/2014 12:50,19,301,01/01/2014 9:24,,NULL,in,NULL,NULL,NULL,NULL,NULL,NULL,0
29522,01/01/2014 12:50,19,1306,01/01/2014 9:24,,NULL,in,NULL,NULL,NULL,NULL,NULL,NULL,0
29523,01/01/2014 12:50,19,1045,01/01/2014 9:24,,NULL,in,NULL,NULL,NULL,NULL,NULL,NULL,0
29524,01/01/2014 12:50,19,16,01/01/2014 9:24,,NULL,in,NULL,NULL,NULL,NULL,NULL,NULL,0
29525,01/01/2014 12:50,19,11,01/01/2014 9:25,,NULL,in,NULL,NULL,NULL,NULL,NULL,NULL,0
29526,01/01/2014 12:50,19,416,01/01/2014 9:25,,NULL,in,NULL,NULL,NULL,NULL,NULL,NULL,0
29527,01/01/2014 12:50,19,219,01/01/2014 9:25,,NULL,in,NULL,NULL,NULL,NULL,NULL,NULL,0
29528,01/01/2014 12:50,19,102,01/01/2014 9:25,,NULL,in,NULL,NULL,NULL,NULL,NULL,NULL,0
29529,01/01/2014 12:50,19,103,01/01/2014 9:25,,NULL,in,NULL,NULL,NULL,NULL,NULL,NULL,0
29530,01/01/2014 12:50,19,419,01/01/2014 9:25,,NULL,in,NULL,NULL,NULL,NULL,NULL,NULL,0
29531,01/01/2014 12:50,19,104,01/01/2014 9:25,,NULL,in,NULL,NULL,NULL,NULL,NULL,NULL,0
29532,01/01/2014 12:50,19,222,01/01/2014 9:26,,NULL,in,NULL,NULL,NULL,NULL,NULL,NULL,0
29533,01/01/2014 12:50,19,1031,01/01/2014 9:27,,NULL,in,NULL,NULL,NULL,NULL,NULL,NULL,0
29534,01/01/2014 12:50,19,225,01/01/2014 9:27,,NULL,in,NULL,NULL,NULL,NULL,NULL,NULL,0
29535,01/01/2014 12:50,19,417,01/01/2014 9:28,,NULL,in,NULL,NULL,NULL,NULL,NULL,NULL,0
29536,01/01/2014 12:50,19,307,01/01/2014 9:28,,NULL,in,NULL,NULL,NULL,NULL,NULL,NULL,0
29537,01/01/2014 12:50,19,1024,01/01/2014 9:28,,NULL,in,NULL,NULL,NULL,NULL,NULL,NULL,0
29538,01/01/2014 12:50,19,1003,01/01/2014 9:29,,NULL,in,NULL,NULL,NULL,NULL,NULL,NULL,0
29539,01/01/2014 12:50,19,27,01/01/2014 9:30,,NULL,in,NULL,NULL,NULL,NULL,NULL,NULL,0
29540,01/01/2014 12:50,19,106,01/01/2014 9:34,,NULL,in,NULL,NULL,NULL,NULL,NULL,NULL,0
29541,01/01/2014 12:50,19,1303,01/01/2014 9:34,,NULL,in,NULL,NULL,NULL,NULL,NULL,NULL,0
29542,01/01/2014 12:50,19,1302,01/01/2014 9:35,,NULL,in,NULL,NULL,NULL,NULL,NULL,NULL,0
29543,01/01/2014 12:50,19,1605,01/01/2014 9:35,,NULL,in,NULL,NULL,NULL,NULL,NULL,NULL,0
29544,01/01/2014 12:50,19,409,01/01/2014 9:35,,NULL,in,NULL,NULL,NULL,NULL,NULL,NULL,0
29545,01/01/2014 12:50,19,601,01/01/2014 9:40,,NULL,in,NULL,NULL,NULL,NULL,NULL,NULL,0
29546,01/01/2014 12:50,19,1029,01/01/2014 9:41,,NULL,in,NULL,NULL,NULL,NULL,NULL,NULL,0
29547,01/01/2014 12:50,19,1012,01/01/2014 9:47,,NULL,in,NULL,NULL,NULL,NULL,NULL,NULL,0
29548,01/01/2014 12:50,19,319,01/01/2014 9:50,,NULL,in,NULL,NULL,NULL,NULL,NULL,NULL,0
29549,01/01/2014 12:50,19,1010,01/01/2014 10:27,,NULL,in,NULL,NULL,NULL,NULL,NULL,NULL,0
29550,01/01/2014 12:50,19,1205,01/01/2014 10:51,,NULL,in,NULL,NULL,NULL,NULL,NULL,NULL,0
29551,02/01/2014 14:58,18,410,01/01/2014 16:29,,NULL,in,NULL,NULL,NULL,NULL,NULL,NULL,0
29552,02/01/2014 14:58,18,112,01/01/2014 16:30,,NULL,in,NULL,NULL,NULL,NULL,NULL,NULL,0
29553,02/01/2014 14:58,18,502,01/01/2014 16:30,,NULL,in,NULL,NULL,NULL,NULL,NULL,NULL,0
29554,02/01/2014 14:58,18,1401,01/01/2014 16:30,,NULL,in,NULL,NULL,NULL,NULL,NULL,NULL,0
29555,02/01/2014 14:58,18,222,01/01/2014 16:30,,NULL,in,NULL,NULL,NULL,NULL,NULL,NULL,0
29556,02/01/2014 14:58,18,223,01/01/2014 16:30,,NULL,in,NULL,NULL,NULL,NULL,NULL,NULL,0
29557,02/01/2014 14:58,18,205,01/01/2014 16:30,,NULL,in,NULL,NULL,NULL,NULL,NULL,NULL,0
29558,02/01/2014 14:58,18,202,01/01/2014 16:30,,NULL,in,NULL,NULL,NULL,NULL,NULL,NULL,0
29559,02/01/2014 14:58,18,1202,01/01/2014 16:30,,NULL,in,NULL,NULL,NULL,NULL,NULL,NULL,0
29560,02/01/2014 14:58,18,1202,01/01/2014 16:31,,NULL,in,NULL,NULL,NULL,NULL,NULL,NULL,0
29561,02/01/2014 14:58,18,317,01/01/2014 16:31,,NULL,in,NULL,NULL,NULL,NULL,NULL,NULL,0
29562,02/01/2014 14:58,18,316,01/01/2014 16:31,,NULL,in,NULL,NULL,NULL,NULL,NULL,NULL,0
29563,02/01/2014 14:58,18,320,01/01/2014 16:31,,NULL,in,NULL,NULL,NULL,NULL,NULL,NULL,0
29564,02/01/2014 14:58,18,318,01/01/2014 16:31,,NULL,in,NULL,NULL,NULL,NULL,NULL,NULL,0
29565,02/01/2014 14:58,18,218,01/01/2014 16:31,,NULL,in,NULL,NULL,NULL,NULL,NULL,NULL,0
29566,02/01/2014 14:58,18,219,01/01/2014 16:31,,NULL,in,NULL,NULL,NULL,NULL,NULL,NULL,0
29567,02/01/2014 14:58,18,225,01/01/2014 16:31,,NULL,in,NULL,NULL,NULL,NULL,NULL,NULL,0
29568,02/01/2014 14:58,18,603,01/01/2014 16:31,,NULL,in,NULL,NULL,NULL,NULL,NULL,NULL,0
29569,02/01/2014 14:58,18,1501,01/01/2014 16:31,,NULL,in,NULL,NULL,NULL,NULL,NULL,NULL,0
29570,02/01/2014 14:58,18,108,01/01/2014 16:31,,NULL,in,NULL,NULL,NULL,NULL,NULL,NULL,0
29571,02/01/2014 14:58,18,607,01/01/2014 16:31,,NULL,in,NULL,NULL,NULL,NULL,NULL,NULL,0
29572,02/01/2014 14:58,18,117,01/01/2014 16:31,,NULL,in,NULL,NULL,NULL,NULL,NULL,NULL,0
29573,02/01/2014 14:58,18,310,01/01/2014 16:32,,NULL,in,NULL,NULL,NULL,NULL,NULL,NULL,0
29574,02/01/2014 14:58,18,12,01/01/2014 16:32,,NULL,in,NULL,NULL,NULL,NULL,NULL,NULL,0
29575,02/01/2014 14:58,18,26,01/01/2014 16:32,,NULL,in,NULL,NULL,NULL,NULL,NULL,NULL,0
29576,02/01/2014 14:58,18,417,01/01/2014 16:32,,NULL,in,NULL,NULL,NULL,NULL,NULL,NULL,0
29577,02/01/2014 14:58,18,1803,01/01/2014 16:32,,NULL,in,NULL,NULL,NULL,NULL,NULL,NULL,0
29578,02/01/2014 14:58,18,1031,01/01/2014 16:32,,NULL,in,NULL,NULL,NULL,NULL,NULL,NULL,0
29579,02/01/2014 14:58,18,1007,01/01/2014 16:32,,NULL,in,NULL,NULL,NULL,NULL,NULL,NULL,0
29580,02/01/2014 14:58,18,303,01/01/2014 16:32,,NULL,in,NULL,NULL,NULL,NULL,NULL,NULL,0
29581,02/01/2014 14:58,18,17,01/01/2014 16:33,,NULL,in,NULL,NULL,NULL,NULL,NULL,NULL,0
29582,02/01/2014 14:58,18,418,01/01/2014 16:33,,NULL,in,NULL,NULL,NULL,NULL,NULL,NULL,0
29583,02/01/2014 14:58,18,1019,01/01/2014 16:33,,NULL,in,NULL,NULL,NULL,NULL,NULL,NULL,0
29584,02/01/2014 14:58,18,312,01/01/2014 16:33,,NULL,in,NULL,NULL,NULL,NULL,NULL,NULL,0
29585,02/01/2014 14:58,18,404,01/01/2014 16:33,,NULL,in,NULL,NULL,NULL,NULL,NULL,NULL,0
29586,02/01/2014 14:58,18,308,01/01/2014 16:33,,NULL,in,NULL,NULL,NULL,NULL,NULL,NULL,0
29587,02/01/2014 14:58,18,203,01/01/2014 16:33,,NULL,in,NULL,NULL,NULL,NULL,NULL,NULL,0
29588,02/01/2014 14:58,18,405,01/01/2014 16:33,,NULL,in,NULL,NULL,NULL,NULL,NULL,NULL,0
29589,02/01/2014 14:58,18,23,01/01/2014 16:34,,NULL,in,NULL,NULL,NULL,NULL,NULL,NULL,0
29590,02/01/2014 14:58,18,419,01/01/2014 16:34,,NULL,in,NULL,NULL,NULL,NULL,NULL,NULL,0
29591,02/01/2014 14:58,18,506,01/01/2014 16:34,,NULL,in,NULL,NULL,NULL,NULL,NULL,NULL,0
29592,02/01/2014 14:58,18,301,01/01/2014 16:35,,NULL,in,NULL,NULL,NULL,NULL,NULL,NULL,0
29593,02/01/2014 14:58,18,19,01/01/2014 16:35,,NULL,in,NULL,NULL,NULL,NULL,NULL,NULL,0
29594,02/01/2014 14:58,18,21,01/01/2014 16:35,,NULL,in,NULL,NULL,NULL,NULL,NULL,NULL,0
29595,02/01/2014 14:58,18,1048,01/01/2014 16:36,,NULL,in,NULL,NULL,NULL,NULL,NULL,NULL,0
29596,02/01/2014 14:58,18,1404,01/01/2014 16:36,,NULL,in,NULL,NULL,NULL,NULL,NULL,NULL,0
29597,02/01/2014 14:58,18,208,01/01/2014 16:36,,NULL,in,NULL,NULL,NULL,NULL,NULL,NULL,0
29598,02/01/2014 14:58,18,1405,01/01/2014 16:36,,NULL,in,NULL,NULL,NULL,NULL,NULL,NULL,0
29599,02/01/2014 14:58,18,1402,01/01/2014 16:36,,NULL,in,NULL,NULL,NULL,NULL,NULL,NULL,0
29600,02/01/2014 14:58,18,1605,01/01/2014 16:36,,NULL,in,NULL,NULL,NULL,NULL,NULL,NULL,0
29601,02/01/2014 14:58,18,1602,01/01/2014 16:36,,NULL,in,NULL,NULL,NULL,NULL,NULL,NULL,0
29602,02/01/2014 14:58,18,1003,01/01/2014 16:36,,NULL,in,NULL,NULL,NULL,NULL,NULL,NULL,0
29603,02/01/2014 14:58,18,1403,01/01/2014 16:37,,NULL,in,NULL,NULL,NULL,NULL,NULL,NULL,0
29604,02/01/2014 14:58,18,109,01/01/2014 16:37,,NULL,in,NULL,NULL,NULL,NULL,NULL,NULL,0
29605,02/01/2014 14:58,18,111,01/01/2014 16:37,,NULL,in,NULL,NULL,NULL,NULL,NULL,NULL,0
29606,02/01/2014 14:58,18,1043,01/01/2014 16:37,,NULL,in,NULL,NULL,NULL,NULL,NULL,NULL,0
29607,02/01/2014 14:58,18,1054,01/01/2014 16:38,,NULL,in,NULL,NULL,NULL,NULL,NULL,NULL,0
29608,02/01/2014 14:58,18,213,01/01/2014 16:38,,NULL,in,NULL,NULL,NULL,NULL,NULL,NULL,0
29609,02/01/2014 14:58,18,414,01/01/2014 16:39,,NULL,in,NULL,NULL,NULL,NULL,NULL,NULL,0
29610,02/01/2014 14:58,18,1308,01/01/2014 16:39,,NULL,in,NULL,NULL,NULL,NULL,NULL,NULL,0
29611,02/01/2014 14:58,18,1038,01/01/2014 16:40,,NULL,in,NULL,NULL,NULL,NULL,NULL,NULL,0
29612,02/01/2014 14:58,18,1046,01/01/2014 16:40,,NULL,in,NULL,NULL,NULL,NULL,NULL,NULL,0
29613,02/01/2014 14:58,18,302,01/01/2014 16:43,,NULL,in,NULL,NULL,NULL,NULL,NULL,NULL,0
29614,02/01/2014 14:58,18,1040,01/01/2014 16:47,,NULL,in,NULL,NULL,NULL,NULL,NULL,NULL,0
29615,02/01/2014 14:58,18,1044,01/01/2014 16:48,,NULL,in,NULL,NULL,NULL,NULL,NULL,NULL,0
29616,02/01/2014 14:58,18,1016,01/01/2014 17:10,,NULL,in,NULL,NULL,NULL,NULL,NULL,NULL,0
29617,02/01/2014 14:58,18,1034,01/01/2014 18:11,,NULL,in,NULL,NULL,NULL,NULL,NULL,NULL,0
29618,02/01/2014 14:58,18,18,02/01/2014 9:06,,NULL,in,NULL,NULL,NULL,NULL,NULL,NULL,0
29619,02/01/2014 14:58,18,1043,02/01/2014 9:08,,NULL,in,NULL,NULL,NULL,NULL,NULL,NULL,0
29620,02/01/2014 14:58,18,1606,02/01/2014 9:13,,NULL,in,NULL,NULL,NULL,NULL,NULL,NULL,0
29621,02/01/2014 14:58,18,1040,02/01/2014 9:14,,NULL,in,NULL,NULL,NULL,NULL,NULL,NULL,0
29622,02/01/2014 14:58,18,112,02/01/2014 9:15,,NULL,in,NULL,NULL,NULL,NULL,NULL,NULL,0
29623,02/01/2014 14:58,18,19,02/01/2014 9:15,,NULL,in,NULL,NULL,NULL,NULL,NULL,NULL,0
29624,02/01/2014 14:58,18,403,02/01/2014 9:15,,NULL,in,NULL,NULL,NULL,NULL,NULL,NULL,0
29625,02/01/2014 14:58,18,202,02/01/2014 9:16,,NULL,in,NULL,NULL,NULL,NULL,NULL,NULL,0
29626,02/01/2014 14:58,18,1039,02/01/2014 9:17,,NULL,in,NULL,NULL,NULL,NULL,NULL,NULL,0
29627,02/01/2014 14:58,18,17,02/01/2014 9:17,,NULL,in,NULL,NULL,NULL,NULL,NULL,NULL,0
29628,02/01/2014 14:58,18,1801,02/01/2014 9:17,,NULL,in,NULL,NULL,NULL,NULL,NULL,NULL,0
29629,02/01/2014 14:58,18,603,02/01/2014 9:17,,NULL,in,NULL,NULL,NULL,NULL,NULL,NULL,0
29630,02/01/2014 14:58,18,205,02/01/2014 9:17,,NULL,in,NULL,NULL,NULL,NULL,NULL,NULL,0
29631,02/01/2014 14:58,18,507,02/01/2014 9:17,,NULL,in,NULL,NULL,NULL,NULL,NULL,NULL,0
29632,02/01/2014 14:58,18,608,02/01/2014 9:17,,NULL,in,NULL,NULL,NULL,NULL,NULL,NULL,0
29633,02/01/2014 14:58,18,213,02/01/2014 9:17,,NULL,in,NULL,NULL,NULL,NULL,NULL,NULL,0
29634,02/01/2014 14:58,18,1401,02/01/2014 9:18,,NULL,in,NULL,NULL,NULL,NULL,NULL,NULL,0
29635,02/01/2014 14:58,18,607,02/01/2014 9:18,,NULL,in,NULL,NULL,NULL,NULL,NULL,NULL,0
29636,02/01/2014 14:58,18,303,02/01/2014 9:18,,NULL,in,NULL,NULL,NULL,NULL,NULL,NULL,0
29637,02/01/2014 14:58,18,502,02/01/2014 9:18,,NULL,in,NULL,NULL,NULL,NULL,NULL,NULL,0
29638,02/01/2014 14:58,18,203,02/01/2014 9:18,,NULL,in,NULL,NULL,NULL,NULL,NULL,NULL,0
29639,02/01/2014 14:58,18,317,02/01/2014 9:18,,NULL,in,NULL,NULL,NULL,NULL,NULL,NULL,0
29640,02/01/2014 14:58,18,304,02/01/2014 9:18,,NULL,in,NULL,NULL,NULL,NULL,NULL,NULL,0
29641,02/01/2014 14:58,18,504,02/01/2014 9:19,,NULL,in,NULL,NULL,NULL,NULL,NULL,NULL,0
29642,02/01/2014 14:58,18,16,02/01/2014 9:19,,NULL,in,NULL,NULL,NULL,NULL,NULL,NULL,0
29643,02/01/2014 14:58,18,1202,02/01/2014 9:19,,NULL,in,NULL,NULL,NULL,NULL,NULL,NULL,0
29644,02/01/2014 14:58,18,601,02/01/2014 9:19,,NULL,in,NULL,NULL,NULL,NULL,NULL,NULL,0
29645,02/01/2014 14:58,18,1609,02/01/2014 9:19,,NULL,in,NULL,NULL,NULL,NULL,NULL,NULL,0
29646,02/01/2014 14:58,18,1021,02/01/2014 9:19,,NULL,in,NULL,NULL,NULL,NULL,NULL,NULL,0
29647,02/01/2014 14:58,18,1028,02/01/2014 9:19,,NULL,in,NULL,NULL,NULL,NULL,NULL,NULL,0
29648,02/01/2014 14:58,18,1026,02/01/2014 9:19,,NULL,in,NULL,NULL,NULL,NULL,NULL,NULL,0
29649,02/01/2014 14:58,18,1033,02/01/2014 9:20,,NULL,in,NULL,NULL,NULL,NULL,NULL,NULL,0
29650,02/01/2014 14:58,18,105,02/01/2014 9:20,,NULL,in,NULL,NULL,NULL,NULL,NULL,NULL,0
29651,02/01/2014 14:58,18,214,02/01/2014 9:21,,NULL,in,NULL,NULL,NULL,NULL,NULL,NULL,0
29652,02/01/2014 14:58,18,206,02/01/2014 9:21,,NULL,in,NULL,NULL,NULL,NULL,NULL,NULL,0
29653,02/01/2014 14:58,18,117,02/01/2014 9:21,,NULL,in,NULL,NULL,NULL,NULL,NULL,NULL,0
29654,02/01/2014 14:58,18,21,02/01/2014 9:22,,NULL,in,NULL,NULL,NULL,NULL,NULL,NULL,0
29655,02/01/2014 14:58,18,101,02/01/2014 9:22,,NULL,in,NULL,NULL,NULL,NULL,NULL,NULL,0
29656,02/01/2014 14:58,18,103,02/01/2014 9:22,,NULL,in,NULL,NULL,NULL,NULL,NULL,NULL,0
29657,02/01/2014 14:58,18,1031,02/01/2014 9:23,,NULL,in,NULL,NULL,NULL,NULL,NULL,NULL,0
29658,02/01/2014 14:58,18,15,02/01/2014 9:24,,NULL,in,NULL,NULL,NULL,NULL,NULL,NULL,0
29659,02/01/2014 14:58,18,417,02/01/2014 9:24,,NULL,in,NULL,NULL,NULL,NULL,NULL,NULL,0
29660,02/01/2014 14:58,18,220,02/01/2014 9:25,,NULL,in,NULL,NULL,NULL,NULL,NULL,NULL,0
29661,02/01/2014 14:58,18,1503,02/01/2014 9:25,,NULL,in,NULL,NULL,NULL,NULL,NULL,NULL,0
29662,02/01/2014 14:58,18,1016,02/01/2014 9:25,,NULL,in,NULL,NULL,NULL,NULL,NULL,NULL,0
29663,02/01/2014 14:58,18,1024,02/01/2014 9:26,,NULL,in,NULL,NULL,NULL,NULL,NULL,NULL,0
29664,02/01/2014 14:58,18,419,02/01/2014 9:26,,NULL,in,NULL,NULL,NULL,NULL,NULL,NULL,0
29665,02/01/2014 14:58,18,110,02/01/2014 9:26,,NULL,in,NULL,NULL,NULL,NULL,NULL,NULL,0
29666,02/01/2014 14:58,18,1406,02/01/2014 9:27,,NULL,in,NULL,NULL,NULL,NULL,NULL,NULL,0
